category,doc_type,release_date,url,body_original_length,title,body_summary,category_FOMC,category_FDA,category_UCSB,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_n_chunks,body_summary_embedding
FDA,press-announcements,2021-04-09,https://web.archive.org/web/20210420014622/https://www.fda.gov/news-events/press-announcements/fda-authorizes-marketing-first-device-uses-artificial-intelligence-help-detect-potential-signs-colon,947,FDA Authorizes Marketing of First Device that Uses Artificial Intelligence to Help Detect Potential Signs of Colon Cancer,"The U.S. Food and Drug Administration (FDA) has authorized marketing of the GI Genius, the first device that uses artificial intelligence (AI) to assist clinicians in detecting lesions in the colon during colonoscopies. Courtney H. Lias, Ph.D., acting director of the GastroRenal, ObGyn, General Hospital and Urology Devices Office, stated that AI has the potential to transform healthcare and improve patient care. A study involving 700 subjects found that the GI Genius was able to identify lab-confirmed adenomas or carcinomas in 55.1% of patients, compared to 42.0% with standard colonoscopy, an observed difference of 13%. The device is designed to highlight regions of the colon where a potential lesion is detected, allowing for a more extended examination in real time during colonoscopy. The FDA reviewed the GI Genius through the De Novo premarket review pathway and granted marketing authorization to Cosmo Artificial Intelligence, Ltd.",0,1,0,0.3238137364387512,0.0107035562396049,0.6654826998710632,0.3131101801991462,0.8721146019014193,0.0152232571156502,0.1126620720985323,0.8568913447857691,2,"[0.020849168300628662, 0.10747892409563065, -0.03664460778236389, 0.09872741252183914, -0.0727749764919281, -0.3172353506088257, -0.29982009530067444, -0.055417146533727646, 0.08675599098205566, 0.1656072437763214, 0.17254425585269928, 0.08042558282613754, -0.0811108872294426, -0.1808912307024002, 0.005789503455162048, 0.10419705510139465, 0.13122352957725525, -0.1103220283985138, 0.14452841877937317, 0.013070652261376381, -0.1755860149860382, -0.029850803315639496, -0.0022694170475006104, -0.01192525401711464, -0.050207093358039856, -0.11709180474281311, 0.16270098090171814, 0.06162266805768013, -0.03401908650994301, 0.14735066890716553]"
FDA,press-announcements,2021-04-08,https://web.archive.org/web/20210420014622/https://www.fda.gov/news-events/press-announcements/fda-releases-action-plan-reducing-exposure-toxic-elements-foods-babies-young-children,1399,"FDA Releases Action Plan for Reducing Exposure to Toxic Elements from Foods for Babies, Young Children","The U.S. Food and Drug Administration (FDA) has announced a new action plan, Closer to Zero, to reduce exposure to toxic elements in foods commonly eaten by babies and young children. The plan sets forth the FDA's approach to achieving the lowest possible levels of toxic elements, such as arsenic, lead, cadmium, and mercury, in these foods.

The FDA's goal is to reduce the levels of these toxic elements to the greatest extent possible, while also considering the feasibility and achievability of action levels. The plan outlines a multi-phase approach, with the first phase focusing on setting action levels for lead in categories of foods consumed by babies and young children.

The FDA will use a four-pronged approach to set action levels, including evaluating the scientific basis, proposing action levels, consulting with stakeholders, and finalizing action levels. The agency will prioritize its work on elements for which it has the most data and information, starting with arsenic and lead.

The Closer to Zero plan aims to push the levels of toxic elements in these foods closer and closer to zero over time, while also ensuring that limiting exposure to toxic elements does not have unintended consequences. The FDA will continue its research and collaborations on this topic, and plans to combine its efforts with other initiatives to improve maternal and infant nutrition and health.",0,1,0,0.4690948724746704,0.0198417920619249,0.511063277721405,0.4492530804127455,0.2046206284594792,0.01514096339784,0.7802383657424681,0.1894796650616392,2,"[0.017158597707748413, 0.09477546811103821, 0.30778881907463074, 0.0854482501745224, -0.2793974280357361, -0.012486070394515991, -0.019493654370307922, -0.14413520693778992, -0.16547909379005432, 0.10493919253349304, 0.01420304924249649, 0.08139680325984955, -0.0015733614563941956, 0.07344412803649902, 0.11348767578601837, -0.05887753516435623, -0.10275078564882278, -0.06725427508354187, -0.1400914490222931, 0.07741060853004456, 0.06909315288066864, 0.07294649630784988, -0.024539530277252197, 0.08221551030874252, -0.04702403023838997, -0.006276585161685944, 0.0646485909819603, 0.08096228539943695, -0.18224111199378967, 0.10401085764169693]"
FOMC,minutes,2021-04-07,https://www.federalreserve.gov/monetarypolicy/fomcminutes20210317.htm,1293,Minutes of the Federal Open Market Committee,"The Federal Open Market Committee held a joint meeting on March 16-17, 2021, and approved a final rule revising Rules Regarding Availability of Information. The committee's policy framework and forward guidance remained consistent, with expectations from Desk surveys little changed. The labor market showed signs of recovery, with average hourly earnings and compensation per hour increasing due to changes in workforce composition. Treasury yield curve steepened, with 5- and 10-year yields rising, attributed to increased investor optimism about the economic outlook. Broad equity price indexes rose on net, consistent with the stronger outlook. Spreads on high-yield corporate bonds narrowed, and financing conditions for businesses and households with access to capital markets remained accommodative. The staff expected real GDP growth to slow down in 2022 and 2023 but still outpace potential, leading to a decline in the unemployment rate. Participants expected annual inflation to edge down next year, with supply constraints and strong aggregate demand supporting the economy's reopening. The Committee reaffirmed its commitment to using its full range of tools to support the US economy during the pandemic, aiming for maximum employment and inflation averaging 2 percent over time.",1,0,0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.5061709834003227,0.4729334287022474,0.020895564478848,0.0332375546980753,2,"[-0.6363494396209717, -0.20540045201778412, 0.07503721117973328, -0.3514251112937927, 0.05855002999305725, 0.06940554082393646, -0.040166765451431274, 0.01709449477493763, -0.020876433700323105, -0.011247806251049042, -0.047501593828201294, 0.13931559026241302, 0.05733723193407059, 0.042572855949401855, -0.03655391186475754, 0.028868280351161957, -0.07187629491090775, 0.011010043323040009, 0.0061908322386443615, 0.04739326238632202, 0.0175034049898386, -0.0823427066206932, -0.0367942713201046, -0.11571721732616425, 0.06876153498888016, 0.11093742400407791, 0.04231615364551544, 0.047098059207201004, 0.058873631060123444, 0.02626200020313263]"
FDA,press-announcements,2021-04-06,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-issues-emergency-use-authorization-symbiotica-covid-19-self,559,Coronavirus (COVID-19) Update: FDA Issues Emergency Use Authorization for the Symbiotica COVID-19 Self-Collected Antibody Test System,"The U.S. Food and Drug Administration has issued an emergency use authorization for the Symbiotica COVID-19 Self-Collected Antibody Test System, allowing for the first antibody test authorized for use with home-collected dried blood spot samples. This test is intended for individuals 18 years or older or 5 years or older, collected by an adult, to aid in identifying those with an adaptive immune response to SARS-CoV-2. The test should not be used to diagnose acute infection and its effectiveness and duration in conferring immunity are currently unknown.",0,1,0,0.6291798949241638,0.0427047610282897,0.3281153440475464,0.586475133895874,0.1189816072583198,0.0190897993743419,0.8619285821914673,0.0998918078839778,1,"[0.11243948340415955, -0.4844076633453369, -0.2812003195285797, 0.0017631538212299347, -0.1470406949520111, -0.11934198439121246, 0.09346045553684235, 0.007669434882700443, 0.021839935332536697, 0.19783565402030945, 0.0857270285487175, -0.03222864121198654, -0.09984411299228668, -0.033213913440704346, -0.015496879816055298, -0.050412796437740326, 0.11865835636854172, 0.04115898907184601, 0.016489392146468163, -0.10224130004644394, -0.0019148513674736023, 0.02254851907491684, -0.003963731229305267, 0.025261573493480682, 0.032836493104696274, -0.01854856312274933, -0.07742460817098618, 0.026152323931455612, 0.01403880212455988, 0.011227507144212723]"
FDA,press-announcements,2021-04-06,https://web.archive.org/web/20210420014622/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-april-6-2021,643,"Coronavirus (COVID-19) Update: April 6, 2021","The FDA announced actions to aid in responding to the COVID-19 pandemic. It issued an Emergency Use Authorization to Symbiotica, Inc. for the COVID-19 Self-Collected Antibody Test System, allowing for at-home blood sample collection. The test system requires a prescription and aims to identify recent or previous COVID-19 infections. The FDA also issued a new guidance on developing generic drugs during the pandemic, providing general recommendations to applicants. As of today, 355 tests and sample collection devices are authorized under emergency use authorizations, including 258 molecular tests, 75 antibody tests, and 22 antigen tests.",0,1,0,0.0336970724165439,0.0380222089588642,0.9282807111740112,-0.0043251365423202,0.2695744931697845,0.0162692554295063,0.7141562700271606,0.2533052377402782,1,"[0.26278549432754517, -0.4642709493637085, -0.1612025499343872, -0.01874004304409027, 0.035906389355659485, -0.05916593223810196, -0.028210550546646118, 0.07052785158157349, 0.08444240689277649, 0.1338461935520172, -0.02148936688899994, -0.019776271656155586, -0.08709637820720673, -0.03537725657224655, -0.05793877691030502, -0.06831882148981094, 0.04776298254728317, 0.0098051056265831, -0.008579465560615063, -0.07554550468921661, 0.00559644028544426, 0.007537439465522766, 0.02184940129518509, 0.00033424049615859985, 0.08936844766139984, -0.0015894100069999695, -0.0005139708518981934, 0.02463327720761299, 0.023885782808065414, -0.04086112976074219]"
FDA,press-announcements,2021-04-02,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-makes-two-revisions-moderna-covid-19-vaccine-emergency-use,791,Coronavirus (COVID-19) Update: FDA Makes Two Revisions to Moderna COVID-19 Vaccine Emergency Use Authorization to Help Increase the Number of Vaccine Doses Available,"The U.S. Food and Drug Administration announced two revisions to the Moderna COVID-19 Vaccine. The first revision clarifies the number of doses per vial, allowing for a maximum of 11 doses with a range of 10-11 doses. The second revision authorizes the availability of an additional multi-dose vial with a maximum of 15 doses, ranging from 13-15 doses. The revisions aim to increase vaccine supply, allowing more doses to be administered quickly. Director Peter Marks stated that these changes will help end the pandemic more rapidly. The FDA evaluated data showing the number of doses that can be extracted from the vials, which will be reflected in the updated Fact Sheet for Healthcare Providers. The dosing regimen remains unchanged, and the vaccine is administered as a two-dose series.",0,1,0,0.904273509979248,0.0134597197175025,0.0822667479515075,0.8908137902617455,0.1861977279186248,0.0124897100031375,0.8013125658035278,0.1737080179154873,1,"[-0.045878589153289795, -0.2964039444923401, -0.11394467949867249, -0.021487921476364136, 0.08733455836772919, 0.15733788907527924, 0.1154676079750061, -0.0036528119817376137, -0.24877923727035522, -0.10888947546482086, -0.0068337395787239075, -0.0011110249906778336, 0.08542323857545853, -0.08028112351894379, 0.05628391355276108, 0.020540770143270493, 0.11314964294433594, 0.06877684593200684, -0.06308332830667496, -0.046840667724609375, 0.042127575725317, -0.06355158984661102, -0.03866145759820938, 0.05044125020503998, -0.08947654068470001, -0.2242613136768341, 0.026395052671432495, -0.019167855381965637, 0.014911223202943802, 0.022139690816402435]"
FDA,press-announcements,2021-04-02,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-april-2-2021,715,"Coronavirus (COVID-19) Update: April 2, 2021","The US FDA has taken swift action to get more tests for screening asymptomatic individuals on the market. On March 31, the FDA authorized several COVID-19 tests for over-the-counter use without a prescription for serial screening, such as testing twice a week in schools or other settings. The FDA also authorized serial screening tests for use in a point-of-care setting, such as a doctor's office. The agency has authorized 354 tests and sample collection devices under emergency use authorizations, including 258 molecular tests, 74 antibody tests, and 22 antigen tests. The FDA has also posted new information on viral mutations and impact on COVID-19 tests, including translations in five additional languages.",0,1,0,0.0340216010808944,0.0380082018673419,0.9279702305793762,-0.0039866007864475,0.0947210788726806,0.0235722493380308,0.8817066550254822,0.0711488295346498,1,"[0.20810431241989136, -0.4688689708709717, -0.15286335349082947, -0.03408980369567871, 0.060260429978370667, -0.023331761360168457, -0.02248460054397583, -0.08571446686983109, 0.11329621076583862, 0.20150728523731232, -0.04200772941112518, -0.03626938909292221, -0.05140477418899536, 0.009775832295417786, 0.07263440638780594, 0.007843457162380219, 0.03335002809762955, -0.01869884878396988, -0.047458238899707794, -0.0522165447473526, -0.020226269960403442, -0.07620006054639816, 0.015851572155952454, -0.0051301345229148865, 0.019166678190231323, -0.03315626084804535, -0.026807866990566254, 0.00908808782696724, 0.051852792501449585, 0.061750806868076324]"
FDA,press-announcements,2021-04-01,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-continues-advance-over-counter-and-other-screening-test-development,679,Coronavirus (COVID-19) Update: FDA Continues to Advance Over-the Counter and Other Screening Test Development,"The US FDA took swift action to authorize several tests for screening asymptomatic individuals on the market. The agency authorized several over-the-counter (OTC) tests for serial screening, as well as one serial screening test for use in a point-of-care (POC) setting without a prescription. These authorizations follow the FDA's recent actions to advance OTC and other screening test development. The tests authorized include Quidel QuickVue, Abbott BinaxNOW, and BD Veritor System, among others. The authorizations are part of the FDA's efforts to support test development and increase consumer access to testing, particularly for serial screening of asymptomatic individuals.",0,1,0,0.4687076508998871,0.0120690334588289,0.5192233324050903,0.4566386174410581,0.2085448056459427,0.0118606118485331,0.7795946002006531,0.1966841937974095,1,"[0.2369995415210724, -0.12800155580043793, -0.15782874822616577, -0.09635535627603531, 0.020911619067192078, -0.09103018045425415, -0.08531735837459564, -0.05688141658902168, 0.21921268105506897, 0.29114848375320435, -0.0960841029882431, -0.07610873878002167, -0.0932132750749588, 0.046730175614356995, 0.07693733274936676, -0.07811958342790604, 0.06269925832748413, -0.06130043417215347, -0.10062672942876816, 0.029526762664318085, -0.0962940976023674, -0.11633588373661041, 0.05351702868938446, -0.020015202462673187, 0.002723569516092539, -0.02716212347149849, -0.08282279223203659, -0.038770291954278946, 0.06368224322795868, -0.015109829604625702]"
FDA,press-announcements,2021-04-01,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/fda-investigating-reports-infections-associated-reprocessed-urological-endoscopes,891,FDA is Investigating Reports of Infections Associated with Reprocessed Urological Endoscopes,"The U.S. Food and Drug Administration is investigating medical device reports describing patient infections and contamination issues associated with reprocessing urological endoscopes, including cystoscopes, ureteroscopes, and cystourethroscopes. The FDA is concerned about three reported deaths outside the United States and is reminding healthcare providers to follow labeling and reprocessing instructions to properly clean and reprocess the devices. Since January 1, 2017, through February 20, 2021, the FDA received over 450 medical device reports describing post-procedure patient infections or other possible contamination issues associated with reprocessing these devices. Olympus Corporation and Karl Storz were cited as device manufacturers in some reports. The FDA is continuing to investigate these reports and has issued recommendations for reprocessing and using these devices.",0,1,0,0.0335687771439552,0.8074861764907837,0.1589450389146804,-0.7739173993468285,0.0450253527862637,0.4238766882819741,0.5310980042714751,-0.3788513354957104,2,"[0.17550617456436157, -0.01574733853340149, 0.031664133071899414, -0.04994679242372513, -0.04872357100248337, -0.429171621799469, -0.09987740218639374, 0.3323972225189209, 0.09089453518390656, -0.05406974256038666, -0.06494136154651642, 0.013911126181483269, 0.0510546937584877, -0.14135311543941498, 0.027159854769706726, -0.01406707614660263, -0.0984489843249321, 0.0010808967053890228, -0.016730764880776405, 0.11469728499650955, -0.08032428473234177, -0.12596780061721802, 0.03981880843639374, -0.11456187814474106, -0.05578051134943962, -0.14664563536643982, -0.06947814673185349, 0.09428219497203827, 0.06506185978651047, -0.021832721307873726]"
FDA,press-announcements,2021-03-30,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/fda-allows-first-point-care-chlamydia-and-gonorrhea-test-be-used-more-near-patient-care-settings,716,FDA Allows for First Point-of-Care  Chlamydia and Gonorrhea Test to be Used in More Near-Patient Care Settings,"The US Food and Drug Administration (FDA) has allowed the use of the Binx Health IO CT/NG Assay at point-of-care settings, including physician offices and urgent care centers, under a Clinical Laboratory Improvement Amendments (CLIA) Certificate of Waiver. The waiver was granted due to the test's performance being comparable to those performed in a CLIA certified laboratory. The test can detect the presence of bacteria causing chlamydia and gonorrhea in approximately 30 minutes. Tim Stenzel, director of the Office of In Vitro Diagnostics and Radiological Health, stated that this allows for quicker and more appropriate treatment of sexually-transmitted infections, which affect one in five Americans annually.",0,1,0,0.1311581283807754,0.009265387430787,0.8595765233039856,0.1218927409499883,0.2990212738513946,0.0105773294344544,0.6904014348983765,0.2884439444169402,1,"[0.12909212708473206, -0.10216136276721954, -0.1169862225651741, -0.027118384838104248, -0.0303935706615448, -0.2705402076244354, -0.006350360810756683, 0.11472136527299881, 0.22674202919006348, 0.1894359141588211, 0.04190609231591225, -0.08609563112258911, 0.04221159964799881, -0.05690012499690056, 0.018789909780025482, -0.08755167573690414, 0.07829537987709045, -0.008633634075522423, 0.03438863903284073, 0.14171361923217773, -0.176903635263443, -0.12125170975923538, 0.07225269824266434, -0.037898868322372437, -0.09037471562623978, 0.021502025425434113, -0.07785562425851822, -0.06876404583454132, 0.0010201577097177505, 0.053887881338596344]"
FDA,press-announcements,2021-03-30,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-march-30-2021,688,"Coronavirus (COVID-19) Update: March 30, 2021","The U.S. Food and Drug Administration (FDA) has updated its COVID-19 response efforts, including approving an abbreviated new drug application for succinylcholine chloride injection USP 200 mg/10 mL. This approval, effective March 29, allows the injection to facilitate tracheal intubation and provide skeletal muscle relaxation during surgery or mechanical ventilation. The FDA has also authorized 349 tests and sample collection devices under emergency use authorizations (EUAs), including 258 molecular tests and 74 antibody and other immune response tests. The agency continues to facilitate access to safe and effective medical products to address critical needs during the pandemic.",0,1,0,0.0305819008499383,0.0489239059388637,0.9204941987991332,-0.0183420050889253,0.7566930055618286,0.0092925513163208,0.234014481306076,0.7474004542455077,1,"[0.24433296918869019, -0.29221999645233154, -0.15258675813674927, -0.02765851467847824, 0.13354836404323578, 0.00441896915435791, 0.0943012610077858, 0.11715757846832275, -0.047063495963811874, -0.05472341179847717, 0.015702620148658752, 0.11296609789133072, -0.0038124918937683105, 0.0801670104265213, -0.05723891407251358, -0.08268649131059647, 0.03983578830957413, 0.019126467406749725, 0.014759176410734653, 0.02813265100121498, -0.0020113661885261536, 0.11496085673570633, -0.031360432505607605, 0.05725840479135513, -0.042004261165857315, 0.07597727328538895, -0.0019121244549751282, 0.012114278972148895, 0.011771174147725105, 0.016674034297466278]"
FDA,press-announcements,2021-03-27,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/fda-approves-first-cell-based-gene-therapy-adult-patients-multiple-myeloma,1319,FDA Approves First Cell-Based Gene Therapy for Adult Patients with Multiple Myeloma,"The US Food and Drug Administration (FDA) approved Abecma, a cell-based gene therapy, for treating adult patients with multiple myeloma who have not responded to or whose disease has returned after at least four prior lines of therapy. The therapy, developed by Celgene Corporation, a Bristol Myers Squibb company, is the first cell-based gene therapy approved by the FDA for multiple myeloma. According to the National Cancer Institute, multiple myeloma accounted for approximately 1.8% (32,000) of all new cancer cases in the US in 2020.

Abecma is a B-cell maturation antigen (BCMA)-directed genetically modified autologous chimeric antigen receptor (CAR) T-cell therapy, where patients' own T-cells are collected, genetically modified, and infused back into the patient. The therapy has shown promising results, with 72% of patients partially or completely responding to treatment, and 65% remaining in complete response for at least 12 months.

However, treatment with Abecma can cause severe side effects, including cytokine release syndrome, hemophagocytic lymphohistiocytosis/macrophage activation syndrome, neurologic toxicity, and prolonged cytopenia. The FDA is requiring hospitals and clinics that dispense Abecma to be specially certified and staff to be trained to recognize and manage these side effects.",0,1,0,0.6602743864059448,0.0110097536817193,0.328715831041336,0.6492646327242255,0.188607678508052,0.0219909735307052,0.7894013500956416,0.1666167049773467,2,"[0.04894191026687622, 0.1261320412158966, -0.3944248855113983, -0.014057636260986328, -0.1122809424996376, 0.041210487484931946, -0.11871886253356934, -0.23848336935043335, 0.09319120645523071, -0.1810944676399231, -0.033258914947509766, -0.08642247319221497, 0.01716039329767227, -0.09374122321605682, 0.014838702976703644, 0.01813890039920807, -0.0719178095459938, 0.031051598489284515, 0.1287750005722046, -0.07056035101413727, 0.10915622860193253, 0.01904594898223877, -0.15673771500587463, -0.0062673017382621765, 0.09167756140232086, -0.011671684682369232, -0.013416096568107605, 0.03199977055191994, -0.13396500051021576, -0.02910233661532402]"
FDA,press-announcements,2021-03-26,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/fda-authorizes-marketing-device-improve-gait-multiple-sclerosis-patients,862,FDA Authorizes Marketing of Device to Improve Gait in Multiple Sclerosis Patients,"The US FDA has authorized the marketing of the Portable Neuromodulation Stimulator (PoNS), a device intended for treating gait deficit in patients with mild to moderate multiple sclerosis (MS) symptoms. The device is a neuromuscular tongue stimulator that generates electrical pulses to stimulate the trigeminal and facial nerves. The device is for use by patients aged 22 and older as an adjunct to supervised therapeutic exercise programs. The device was assessed through two clinical studies and a retrospective analysis of real-world data, showing significant improvement in gait function in patients with MS. The PoNS device is not approved for use in patients with certain medical conditions, such as penetrating brain injuries or pacemakers. The device was granted Breakthrough Device designation and reviewed through the De Novo premarket review pathway.",0,1,0,0.3260434865951538,0.0102999377995729,0.6636565923690796,0.3157435487955808,0.5470421465847135,0.0154106401742093,0.4375472075363208,0.5316315064105042,2,"[-0.01569819450378418, 0.27297717332839966, -0.22590219974517822, 0.01224890723824501, 0.03654782474040985, -0.27428632974624634, -0.07457296550273895, 0.05749790742993355, -0.1099042147397995, -0.03992965817451477, 0.17262494564056396, -0.01778954081237316, -0.19234058260917664, 0.19432145357131958, -0.07377853244543076, 0.1578925997018814, 0.028462201356887817, 0.04181383550167084, 0.009224426001310349, -0.1008189395070076, 0.0725911483168602, -0.010004572570323944, -0.1073412299156189, -0.06224127113819122, 0.008486829698085785, 0.04042837768793106, -0.14001968502998352, 0.0809253603219986, -0.01567763090133667, -0.13154524564743042]"
FDA,press-announcements,2021-03-26,https://web.archive.org/web/20210406180819/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-march-26-2021,631,"Coronavirus (COVID-19) Update: March 26, 2021","The US Food and Drug Administration announced several actions in its ongoing response to the COVID-19 pandemic. On March 23, 2021, an emergency use authorization was issued to Twist Bioscience Corporation for their SARS-CoV-2 NGS Assay, a next-generation sequencing test for identifying SARS-CoV-2 RNA. The FDA has authorized 348 tests and sample collection devices, including 258 molecular tests, 74 antibody and immune response tests, and 16 antigen tests, which can be used with home-collected samples. The agency is also publicly sharing information about the evidence behind emergency use authorizations for COVID-19 vaccines.",0,1,0,0.0327427983283996,0.0409627109766006,0.9262945055961608,-0.0082199126482009,0.2182249724864959,0.0126906717196106,0.7690843939781189,0.2055343007668852,1,"[0.18127340078353882, -0.5243123769760132, -0.11133388429880142, -0.004507273435592651, 0.014178648591041565, 0.004813134670257568, -0.014322414994239807, -0.05877121910452843, 0.06130039691925049, 0.019913535565137863, 0.07669084519147873, -0.04138506203889847, -0.02192278951406479, 0.062189579010009766, -0.022873230278491974, -0.0067163631319999695, -0.0071722641587257385, 0.005321245640516281, 0.044053446501493454, -0.04869064688682556, 0.018001534044742584, -0.09950621426105499, -0.0300116166472435, 0.06992747634649277, -0.043904244899749756, -0.01700415462255478, 0.029886242002248764, 0.047781068831682205, 0.0368976965546608, 0.0016386955976486206]"
FDA,press-announcements,2021-03-23,https://web.archive.org/web/20210325221719/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-march-23-2021,799,"Coronavirus (COVID-19) Update: March 23, 2021","The US Food and Drug Administration (FDA) has taken several actions in response to the COVID-19 pandemic. On March 22, the FDA provided an update on simple steps to slow the spread of the disease. The FDA and the National Institutes of Health (NIH) have also made updates to the CURE ID app to improve its effectiveness. The agency issued a warning letter to PYRLess Group, LLC dba Dr. Fitt, for selling unapproved products with fraudulent COVID-19 claims. As of today, 343 tests and sample collection devices are authorized by the FDA under emergency use authorizations (EUAs), including molecular tests, antibody tests, and antigen tests. The FDA is responsible for protecting the public health by ensuring the safety and effectiveness of human and veterinary drugs, vaccines, and medical devices.",0,1,0,0.0319227874279022,0.0404172502458095,0.9276599287986756,-0.0084944628179073,0.0849842280149459,0.0412512756884098,0.8737644553184509,0.0437329523265361,1,"[0.2835887670516968, -0.36129748821258545, 0.06229284405708313, -0.026028059422969818, 0.07089398801326752, 0.017218828201293945, -0.06758329272270203, -0.004767649807035923, 0.08896704763174057, 0.013596666976809502, -0.014112204313278198, -0.08963491022586823, -0.03762982040643692, 0.017461061477661133, -0.09956976026296616, 0.10720192641019821, 0.012416288256645203, 0.001848749816417694, -0.018991446122527122, 0.01150987297296524, -0.012605741620063782, 0.06083867698907852, 0.04243720322847366, 0.02255881577730179, 0.054359424859285355, -0.005704164505004883, 0.02707514539361, 0.037285808473825455, -0.026748836040496826, -0.05829617753624916]"
FDA,press-announcements,2021-03-22,https://web.archive.org/web/20210325221719/https://www.fda.gov/news-events/press-announcements/fda-warns-companies-illegally-selling-over-counter-cbd-products-pain-relief,1104,FDA Warns Companies Illegally Selling Over-the-Counter CBD Products for Pain Relief,"The U.S. Food and Drug Administration (FDA) has issued warning letters to Honest Globe Inc. and Biolyte Laboratories LLC for selling products labeled as containing cannabidiol (CBD) in ways that violate the Federal Food, Drug, and Cosmetic Act (FD&C Act). The FDA has not approved any over-the-counter (OTC) drugs containing CBD, and none of these products meet the requirements to be legally marketed without an approved new drug application. The letters cite substandard manufacturing practices and explain that CBD has known pharmacological effects on humans, with demonstrated risks. FDA Principal Deputy Commissioner Amy Abernethy stated that unapproved CBD products may have dangerous health impacts and side effects. The FDA will continue to monitor and take action against companies that unlawfully market their products, prioritizing those that pose a risk to public health. The FDA has previously sent warning letters to other companies for illegal selling of unapproved CBD products, and has not approved any CBD-containing drug products other than one prescription drug for treating seizures.",0,1,0,0.0115627469494938,0.9251988530158995,0.0632383897900581,-0.9136361060664058,0.0205744189596105,0.7396522183798706,0.2397733488384421,-0.7190777994202601,2,"[0.1584615707397461, 0.19508753716945648, 0.23257461190223694, -0.05252514034509659, 0.08501668274402618, 0.09966571629047394, 0.17275673151016235, -0.07912130653858185, 0.1538713425397873, 0.12077713757753372, 0.03072521835565567, -0.1759994626045227, 0.009960673749446869, 0.08727000653743744, -0.04389824718236923, 0.0493389368057251, -0.09381700307130814, 0.1167115792632103, -0.029308006167411804, -0.0742572769522667, 0.04529712349176407, -0.0007910057902336121, -0.08313031494617462, -0.18449455499649048, -0.06805085390806198, 0.09077853709459305, 0.14688000082969666, -0.08195368945598602, -0.021513700485229492, 0.10438881069421768]"
FDA,press-announcements,2021-03-19,https://web.archive.org/web/20210325221719/https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update-fda-authorizes-first-machine-learning-based-screening-device-identify,881,Coronavirus (COVID-19) Update: FDA Authorizes First Machine Learning-Based Screening Device to Identify Certain Biomarkers That May Indicate COVID-19 Infection,"The US Food and Drug Administration (FDA) has issued an emergency use authorization (EUA) for the Tiger Tech COVID Plus Monitor, a machine learning-based screening device for COVID-19. The device is intended for use by trained personnel to identify certain biomarkers indicative of hypercoagulation, sepsis, cancer, and severe allergic reactions in asymptomatic individuals over 5. The device is designed for use after a temperature reading that does not meet fever criteria in settings following CDC guidelines. The FDA director, Jeff Shuren, stated that the device could help identify infected individuals and reduce COVID-19 spread in various public settings. The device's clinical performance was studied in hospital and school settings, demonstrating a 98.6% positive percent agreement and 94.5% negative percent agreement. The FDA issued the EUA to Tiger Tech Solutions, Inc.",0,1,0,0.5127257704734802,0.0126726292073726,0.4746016561985016,0.5000531412661076,0.3102159531279044,0.0160040273754434,0.6737799747423692,0.2942119257524609,2,"[0.18429219722747803, -0.3617250323295593, -0.09436436742544174, 0.023268692195415497, 0.08244247734546661, -0.22371286153793335, -0.16092392802238464, 0.009416782297194004, -0.08582919836044312, 0.12400966137647629, 0.09768900275230408, 0.07682055979967117, -0.08469641953706741, -0.06226654350757599, 0.007759556174278259, 0.08504979312419891, -0.04444573074579239, -0.0694677010178566, 0.12908634543418884, -0.013690974563360214, 0.023687142878770828, 0.06254690140485764, 0.009751677513122559, -0.06994251906871796, -0.011724092066287994, 0.002157352864742279, 0.11542145907878876, -0.06002223864197731, -0.02399585396051407, 0.07246685773134232]"
